battery_p;grid_p;load_p;pv_p;timestamp;Selling_price_eur_kwh
0;2,09;2,09;0;2025-11-17 23:45:00;0,09725
0;2,04;2,05;0;2025-11-18 00:00:00;0,10815
0;2,26;2,26;0;2025-11-18 00:15:00;0,10581
0;0,38;0,38;0;2025-11-18 00:30:00;0,10268
0;1,41;1,41;0;2025-11-18 00:45:00;0,09884
0,01;2,48;2,49;0;2025-11-18 01:00:00;0,108
0;2,52;2,52;0;2025-11-18 01:15:00;0,108
0;1,98;1,98;0;2025-11-18 01:30:00;0,10015
0;0,9;0,9;0;2025-11-18 01:45:00;0,09825
0,01;0,31;0,32;0;2025-11-18 02:00:00;0,1
0;0,3;0,3;0;2025-11-18 02:15:00;0,09917
0;1,86;1,86;0;2025-11-18 02:30:00;0,09849
0;1,84;1,84;0;2025-11-18 02:45:00;0,1
0,04;1,95;1,99;0;2025-11-18 03:00:00;0,09849
0;1,99;1,99;0;2025-11-18 03:15:00;0,09774
0;0,31;0,31;0;2025-11-18 03:30:00;0,09767
0,02;0,3;0,32;0;2025-11-18 03:45:00;0,09749
0,01;1,7;1,71;0;2025-11-18 04:00:00;0,09844
0;2,33;2,33;0;2025-11-18 04:15:00;0,09843
0;2,68;2,68;0;2025-11-18 04:30:00;0,09843
0;0,31;0,31;0;2025-11-18 04:45:00;0,09735
0;0,3;0,3;0;2025-11-18 05:00:00;0,0981
0;0,29;0,29;0;2025-11-18 05:15:00;0,09849
0,03;0,28;0,31;0;2025-11-18 05:30:00;0,0981
0;1,02;1,02;0;2025-11-18 05:45:00;0,097
0;2,52;2,53;0;2025-11-18 06:00:00;0,09883
0;1,1;1,11;0;2025-11-18 06:15:00;0,09849
0;0,28;0,28;0;2025-11-18 06:30:00;0,09849
0;0,29;0,29;0;2025-11-18 06:45:00;0,10227
0,01;1,23;1,24;0;2025-11-18 07:00:00;0,0981
0,01;2,63;2,64;0;2025-11-18 07:15:00;0,10642
0,02;1,47;1,5;0;2025-11-18 07:30:00;0,11311
0;2,24;2,26;0,02;2025-11-18 07:45:00;0,12076
0;2,78;2,83;0,06;2025-11-18 08:00:00;0,11842787
0;2,71;2,8;0,08;2025-11-18 08:15:00;0,1228
0;2,62;2,74;0,12;2025-11-18 08:30:00;0,12349
0;1,83;1,99;0,16;2025-11-18 08:45:00;0,1263
0;1,49;2,63;1,15;2025-11-18 09:00:00;0,13578
-0,15;-0,05;2,16;2,36;2025-11-18 09:15:00;0,1296
-0,41;0,01;2,18;2,59;2025-11-18 09:30:00;0,12908
-0,59;-0,01;2,22;2,81;2025-11-18 09:45:00;0,12149
-0,67;-0,02;2,28;2,97;2025-11-18 10:00:00;0,13383
-0,85;0,01;2,33;3,18;2025-11-18 10:15:00;0,1253
-0,98;0,01;2,43;3,4;2025-11-18 10:30:00;0,12096
-1,16;0,02;2,47;3,62;2025-11-18 10:45:00;0,11991
-1,26;0;2,47;3,73;2025-11-18 11:00:00;0,12149
-1,28;0;2,46;3,74;2025-11-18 11:15:00;0,12149
-1,33;0,03;2,4;3,7;2025-11-18 11:30:00;0,12076
-1,21;0;2,37;3,57;2025-11-18 11:45:00;0,12017
-1,04;0,01;2,42;3,44;2025-11-18 12:00:00;0,12076
-0,89;0,01;2,43;3,32;2025-11-18 12:15:00;0,11873
-0,63;0;2,57;3,2;2025-11-18 12:30:00;0,11873
-0,44;0,02;2,58;2,99;2025-11-18 12:45:00;0,1175
-0,12;-0,01;2,56;2,69;2025-11-18 13:00:00;0,11102
0,14;0;2,59;2,45;2025-11-18 13:15:00;0,11102
0,45;0,01;2,67;2,21;2025-11-18 13:30:00;0,1105
0,67;0;2,68;2,01;2025-11-18 13:45:00;0,1105
0,91;0,01;2,75;1,83;2025-11-18 14:00:00;0,11042
-0,89;0,09;0,3;1,09;2025-11-18 14:15:00;0,111
-1,19;0;0,25;1,44;2025-11-18 14:30:00;0,1118
-0,87;0;0,24;1,11;2025-11-18 14:45:00;0,11587
-0,55;0;0,29;0,83;2025-11-18 15:00:00;0,11102
0,06;0;0,29;0,23;2025-11-18 15:15:00;0,1175
0,22;0;0,28;0,06;2025-11-18 15:30:00;0,12149
0,23;0;0,27;0,04;2025-11-18 15:45:00;0,12908
0,24;0;0,25;0,01;2025-11-18 16:00:00;0,1175
0,26;0,01;0,27;0;2025-11-18 16:15:00;0,12509594
0,4;0;0,4;0;2025-11-18 16:30:00;0,13578
0,57;0;0,58;0;2025-11-18 16:45:00;0,13798
0,59;0;0,59;0;2025-11-18 17:00:00;0,13199
0,57;0;0,57;0;2025-11-18 17:15:00;0,13383
0,65;0;0,65;0;2025-11-18 17:30:00;0,13683
4,06;0,93;4,99;0;2025-11-18 17:45:00;0,14
1,68;0;1,68;0;2025-11-18 18:00:00;0,13907
2,14;0;2,14;0;2025-11-18 18:15:00;0,1407
2,31;0;2,31;0;2025-11-18 18:30:00;0,1407
0;2,73;2,73;0;2025-11-18 18:45:00;0,13683
0,01;2,86;2,87;0;2025-11-18 19:00:00;0,13578
0;4,05;4,05;0;2025-11-18 19:15:00;0,135
0,02;3,49;3,51;0;2025-11-18 19:30:00;0,13683
0;2,96;2,96;0;2025-11-18 19:45:00;0,14001
0;3,62;3,62;0;2025-11-18 20:00:00;0,13683
0;3,16;3,16;0;2025-11-18 20:15:00;0,13615854
0;2,91;2,91;0;2025-11-18 20:30:00;0,13383
0,03;3,08;3,11;0;2025-11-18 20:45:00;0,12908
0,02;3,29;3,3;0;2025-11-18 21:00:00;0,13578
0;3,28;3,28;0;2025-11-18 21:15:00;0,12908
0,01;3,21;3,22;0;2025-11-18 21:30:00;0,12149
0;3,18;3,18;0;2025-11-18 21:45:00;0,115
0;3,29;3,29;0;2025-11-18 22:00:00;0,12149
0;3,33;3,33;0;2025-11-18 22:15:00;0,1175
0,05;3,38;3,42;0;2025-11-18 22:30:00;0,11102
0;1,35;1,35;0;2025-11-18 22:45:00;0,10835
0,02;0,33;0,35;0;2025-11-18 23:00:00;0,1154
0;0,39;0,39;0;2025-11-18 23:15:00;0,1118
0;0,41;0,41;0;2025-11-18 23:30:00;0,10993
0,01;0,32;0,34;0;2025-11-18 23:45:00;0,10993
0;0,32;0,32;0;2025-11-19 00:00:00;0,11152
0,01;0,31;0,32;0;2025-11-19 00:15:00;0,11102
0;0,32;0,32;0;2025-11-19 00:30:00;0,10837
0;2,48;2,48;0;2025-11-19 00:45:00;0,1053
0;2,6;2,6;0;2025-11-19 01:00:00;0,11111
0,01;2,71;2,71;0;2025-11-19 01:15:00;0,10943
0;0,33;0,33;0;2025-11-19 01:30:00;0,10026
0;0,31;0,31;0;2025-11-19 01:45:00;0,0996
0;1,8;1,8;0;2025-11-19 02:00:00;0,10339
0;2,56;2,56;0;2025-11-19 02:15:00;0,1
0;2,65;2,65;0;2025-11-19 02:30:00;0,102
0,01;1,17;1,17;0;2025-11-19 02:45:00;0,102
0;0,34;0,34;0;2025-11-19 03:00:00;0,10339
0,01;0,42;0,43;0;2025-11-19 03:15:00;0,1
0;2,61;2,61;0;2025-11-19 03:30:00;0,10098
0;3,93;3,93;0;2025-11-19 03:45:00;0,1
0;1,95;1,95;0;2025-11-19 04:00:00;0,09972
0;0,37;0,37;0;2025-11-19 04:15:00;0,09943
0;2,3;2,3;0;2025-11-19 04:30:00;0,1006
0;2,6;2,6;0;2025-11-19 04:45:00;0,10265
0;1,9;1,91;0;2025-11-19 05:00:00;0,1
0;0,91;0,91;0;2025-11-19 05:15:00;0,10041
0;0,94;0,94;0;2025-11-19 05:30:00;0,10251
0;1,23;1,23;0;2025-11-19 05:45:00;0,09924
0;2,57;2,57;0;2025-11-19 06:00:00;0,09881
0,02;1,08;1,1;0;2025-11-19 06:15:00;0,105
0;0,29;0,29;0;2025-11-19 06:30:00;0,11335
0;0,31;0,31;0;2025-11-19 06:45:00;0,1182
0;0,82;0,82;0;2025-11-19 07:00:00;0,11111
0;2,79;2,79;0;2025-11-19 07:15:00;0,1182
0,01;1,98;1,99;0;2025-11-19 07:30:00;0,12386
0;0,38;0,47;0,09;2025-11-19 07:45:00;0,135
0;0,86;1,12;0,26;2025-11-19 08:00:00;0,1212
0;2,35;2,77;0,41;2025-11-19 08:15:00;0,1299
0;2,21;2,71;0,5;2025-11-19 08:30:00;0,14860398
0;2,42;2,8;0,38;2025-11-19 08:45:00;0,15268755
0;1,29;2,39;1,1;2025-11-19 09:00:00;0,14276442
0;0,23;2,14;1,91;2025-11-19 09:15:00;0,13808
-0,07;0,03;2,18;2,22;2025-11-19 09:30:00;0,13412558
0;0,01;2,24;2,23;2025-11-19 09:45:00;0,12503
0;0,1;2,44;2,34;2025-11-19 10:00:00;0,14
-0,06;-0,04;2,39;2,48;2025-11-19 10:15:00;0,1299
-0,66;0,03;1,77;2,4;2025-11-19 10:30:00;0,12299536
-0,49;0;2,49;2,98;2025-11-19 10:45:00;0,11802042
-1,12;0;2,53;3,65;2025-11-19 11:00:00;0,1212
-0,43;0;2,53;2,96;2025-11-19 11:15:00;0,11852
0,53;-0,07;2,61;2,15;2025-11-19 11:30:00;0,11323824
0,7;0;2,65;1,96;2025-11-19 11:45:00;0,11111
0,88;-0,01;2,67;1,8;2025-11-19 12:00:00;0,114
0,68;0,01;2,65;1,96;2025-11-19 12:15:00;0,11348826
0,46;0,25;2,7;1,99;2025-11-19 12:30:00;0,113
0;0,82;2,72;1,9;2025-11-19 12:45:00;0,11111
0;1,19;3,4;2,21;2025-11-19 13:00:00;0,11335
0;0,92;3,34;2,42;2025-11-19 13:15:00;0,11243
0;0,71;2,83;2,12;2025-11-19 13:30:00;0,11111
0;0,49;2,61;2,11;2025-11-19 13:45:00;0,11111
0;0,99;2,79;1,79;2025-11-19 14:00:00;0,11335
0;1,26;2,91;1,65;2025-11-19 14:15:00;0,115
0;1,43;2,87;1,44;2025-11-19 14:30:00;0,12092949
0;1,83;3,01;1,19;2025-11-19 14:45:00;0,12197
0;2,29;3,03;0,74;2025-11-19 15:00:00;0,11681
0;1,95;2,18;0,23;2025-11-19 15:15:00;0,1228
0;0,02;0,33;0,31;2025-11-19 15:30:00;0,133
0;0;0,25;0,25;2025-11-19 15:45:00;0,16299
0;0,11;0,24;0,13;2025-11-19 16:00:00;0,1212
0;0,26;0,29;0,03;2025-11-19 16:15:00;0,12599
0;0,3;0,3;0;2025-11-19 16:30:00;0,14
0;0,6;0,6;0;2025-11-19 16:45:00;0,155
0;0,6;0,6;0;2025-11-19 17:00:00;0,135
0;0,62;0,62;0;2025-11-19 17:15:00;0,13145
0;0,63;0,63;0;2025-11-19 17:30:00;0,14096
0,01;0,65;0,66;0;2025-11-19 17:45:00;0,15259
0;0,82;0,82;0;2025-11-19 18:00:00;0,14299472
0;1,63;1,63;0;2025-11-19 18:15:00;0,144
0;1,27;1,27;0;2025-11-19 18:30:00;0,14496467
0;1,21;1,21;0;2025-11-19 18:45:00;0,13941971
0;2,2;2,2;0;2025-11-19 19:00:00;0,13906
0;2,47;2,47;0;2025-11-19 19:15:00;0,13659
0;1,26;1,26;0;2025-11-19 19:30:00;0,13298
0;0,68;0,69;0;2025-11-19 19:45:00;0,12993
0;0,66;0,66;0;2025-11-19 20:00:00;0,13615744
0,03;2,04;2,06;0;2025-11-19 20:15:00;0,13659
0;1,28;1,28;0;2025-11-19 20:30:00;0,13036
0;0,65;0,65;0;2025-11-19 20:45:00;0,129
0,02;0,75;0,76;0;2025-11-19 21:00:00;0,14
0;3,07;3,07;0;2025-11-19 21:15:00;0,128
0;3,37;3,37;0;2025-11-19 21:30:00;0,12729
0;0,84;0,85;0;2025-11-19 21:45:00;0,12
0,03;0,27;0,3;0;2025-11-19 22:00:00;0,12729
0;0,31;0,31;0;2025-11-19 22:15:00;0,12299
0,02;1,38;1,4;0;2025-11-19 22:30:00;0,11856
0;1,85;1,85;0;2025-11-19 22:45:00;0,11487
0;1,86;1,87;0;2025-11-19 23:00:00;0,1202
0,01;1,86;1,88;0;2025-11-19 23:15:00;0,1182
0;1,91;1,91;0;2025-11-19 23:30:00;0,11335
0,01;1,96;1,97;0;2025-11-19 23:45:00;0,11111
0,02;0,32;0,34;0;2025-11-20 00:00:00;0,11111
0;0,31;0,31;0;2025-11-20 00:15:00;0,10918
0;1,4;1,4;0;2025-11-20 00:30:00;0,10446
0;1,84;1,84;0;2025-11-20 00:45:00;0,10431
0;1,86;1,87;0;2025-11-20 01:00:00;0,11336
0;2,4;2,4;0;2025-11-20 01:15:00;0,1121
0,01;0,87;0,88;0;2025-11-20 01:30:00;0,11005
0;1,12;1,12;0;2025-11-20 01:45:00;0,10449
0;0,38;0,38;0;2025-11-20 02:00:00;0,10251
0;1,61;1,61;0;2025-11-20 02:15:00;0,10763
0;2,53;2,53;0;2025-11-20 02:30:00;0,10614
0,03;1,9;1,93;0;2025-11-20 02:45:00;0,1058
0;4;4;0;2025-11-20 03:00:00;0,10568
0,03;3,33;3,36;0;2025-11-20 03:15:00;0,1058
0,02;2,61;2,63;0;2025-11-20 03:30:00;0,10568
0;1,09;1,09;0;2025-11-20 03:45:00;0,10568
0;1,72;1,72;0;2025-11-20 04:00:00;0,10581
0;1,85;1,85;0;2025-11-20 04:15:00;0,10568
0;0,47;0,47;0;2025-11-20 04:30:00;0,10568
0,02;3,31;3,33;0;2025-11-20 04:45:00;0,10522
0;3,11;3,11;0;2025-11-20 05:00:00;0,10568
0;0,52;0,52;0;2025-11-20 05:15:00;0,10568
0;0,41;0,41;0;2025-11-20 05:30:00;0,10522
0,01;0,39;0,4;0;2025-11-20 05:45:00;0,10568
0;0,41;0,41;0;2025-11-20 06:00:00;0,10175
0;2,48;2,48;0;2025-11-20 06:15:00;0,10093
0;2,01;2,01;0;2025-11-20 06:30:00;0,10613
0;0,41;0,41;0;2025-11-20 06:45:00;0,11411
0;0,4;0,41;0;2025-11-20 07:00:00;0,11089
0;1,18;1,18;0;2025-11-20 07:15:00;0,11825
0;2,96;2,96;0;2025-11-20 07:30:00;0,13028
0,01;4,99;5;0;2025-11-20 07:45:00;0,14058
0;4,42;4,42;0;2025-11-20 08:00:00;0,12308
0,02;3,24;3,26;0;2025-11-20 08:15:00;0,13949
0;3,31;3,4;0,08;2025-11-20 08:30:00;0,14654692
0;2,71;2,95;0,25;2025-11-20 08:45:00;0,15361706
0;2,78;3,04;0,27;2025-11-20 09:00:00;0,145
0;2,58;2,96;0,38;2025-11-20 09:15:00;0,155
0;3,21;3,74;0,54;2025-11-20 09:30:00;0,155
0;2,83;3,72;0,89;2025-11-20 09:45:00;0,14813024
0;1,38;2,47;1,09;2025-11-20 10:00:00;0,17262148
0;1,73;2,71;0,98;2025-11-20 10:15:00;0,15011
0;1,49;3,46;1,97;2025-11-20 10:30:00;0,14828218
0;1,91;3,65;1,74;2025-11-20 10:45:00;0,135
0;1,52;3,77;2,25;2025-11-20 11:00:00;0,16847565
0;2,12;3,87;1,74;2025-11-20 11:15:00;0,15
0;0,18;3,14;2,96;2025-11-20 11:30:00;0,14592435
-1;0,01;2,73;3,72;2025-11-20 11:45:00;0,1356
0;-0,82;2,73;3,55;2025-11-20 12:00:00;0,16
-0,59;-0,03;2,92;3,55;2025-11-20 12:15:00;0,153
-0,71;0;2,79;3,5;2025-11-20 12:30:00;0,144
-0,51;0,02;2,87;3,36;2025-11-20 12:45:00;0,13773809
-0,1;0,04;2,85;2,91;2025-11-20 13:00:00;0,16647
0,49;-0,01;2,91;2,43;2025-11-20 13:15:00;0,14
-1,02;0;1,22;2,25;2025-11-20 13:30:00;0,13956
-1,75;0;0,34;2,09;2025-11-20 13:45:00;0,14058
-1,56;0;0,34;1,9;2025-11-20 14:00:00;0,1396249
-1,25;0,01;0,34;1,59;2025-11-20 14:15:00;0,1435
-1,04;-0,01;0,3;1,35;2025-11-20 14:30:00;0,14957937
-0,5;0;0,31;0,81;2025-11-20 14:45:00;0,15064277
-0,21;0;0,34;0,55;2025-11-20 15:00:00;0,1321
-0,19;0;0,28;0,46;2025-11-20 15:15:00;0,14156877
-0,04;0;0,29;0,34;2025-11-20 15:30:00;0,16025123
0;-0,01;0,26;0,27;2025-11-20 15:45:00;0,168
0,14;0;0,23;0,09;2025-11-20 16:00:00;0,1319
0,16;0,08;0,25;0,01;2025-11-20 16:15:00;0,13599
0,51;0;0,51;0;2025-11-20 16:30:00;0,13956
0,62;0;0,62;0;2025-11-20 16:45:00;0,1369
0,57;0;0,57;0;2025-11-20 17:00:00;0,1465
0,58;0;0,58;0;2025-11-20 17:15:00;0,1465
0,52;0;0,52;0;2025-11-20 17:30:00;0,154
0,93;0;0,93;0;2025-11-20 17:45:00;0,155
2,04;0;2,04;0;2025-11-20 18:00:00;0,155
2,28;0;2,28;0;2025-11-20 18:15:00;0,155
0,69;1,52;2,21;0;2025-11-20 18:30:00;0,155
0,02;1,18;1,2;0;2025-11-20 18:45:00;0,155
0,02;1,46;1,48;0;2025-11-20 19:00:00;0,155
0,01;1,42;1,44;0;2025-11-20 19:15:00;0,155
0;1,95;1,95;0;2025-11-20 19:30:00;0,15966939
0;3,86;3,86;0;2025-11-20 19:45:00;0,15831642
0;3,08;3,08;0;2025-11-20 20:00:00;0,16670406
0;2,17;2,17;0;2025-11-20 20:15:00;0,15679419
0,03;2,27;2,3;0;2025-11-20 20:30:00;0,14797
0,01;0,44;0,45;0;2025-11-20 20:45:00;0,13737175
0,01;0,18;0,19;0;2025-11-20 21:00:00;0,14247
0;1,71;1,71;0;2025-11-20 21:15:00;0,1322
0,01;2,53;2,54;0;2025-11-20 21:30:00;0,12548
0;2,6;2,6;0;2025-11-20 21:45:00;0,11825
0;2,65;2,65;0;2025-11-20 22:00:00;0,12981282
0,02;0,22;0,24;0;2025-11-20 22:15:00;0,12308
0;0,22;0,22;0;2025-11-20 22:30:00;0,11509718
0;2,38;2,38;0;2025-11-20 22:45:00;0,10761
0,02;2,61;2,63;0;2025-11-20 23:00:00;0,11798
0,01;3,42;3,43;0;2025-11-20 23:15:00;0,11536
0;0,46;0,46;0;2025-11-20 23:30:00;0,1096
0;0,44;0,44;0;2025-11-20 23:45:00;0,10759
0,02;1,65;1,66;0;2025-11-21 00:00:00;0,11211
0;2,66;2,66;0;2025-11-21 00:15:00;0,10942
0,01;2,78;2,79;0;2025-11-21 00:30:00;0,105
0,01;0,35;0,36;0;2025-11-21 00:45:00;0,10063
0;0,34;0,34;0;2025-11-21 01:00:00;0,10811
0;0,31;0,31;0;2025-11-21 01:15:00;0,10811
0;1,82;1,83;0;2025-11-21 01:30:00;0,10662
0,03;2,65;2,68;0;2025-11-21 01:45:00;0,0996
0;1,22;1,22;0;2025-11-21 02:00:00;0,10763
0,01;0,33;0,34;0;2025-11-21 02:15:00;0,10751
0;0,31;0,31;0;2025-11-21 02:30:00;0,10435
0;0,42;0,42;0;2025-11-21 02:45:00;0,10283
0;2,6;2,6;0;2025-11-21 03:00:00;0,10404
0,01;3,98;3,99;0;2025-11-21 03:15:00;0,10699
0;1,22;1,22;0;2025-11-21 03:30:00;0,10253
0;1,03;1,03;0;2025-11-21 03:45:00;0,10628
0,03;1,67;1,7;0;2025-11-21 04:00:00;0,10872
0;1,94;1,94;0;2025-11-21 04:15:00;0,10872
0;2,27;2,27;0;2025-11-21 04:30:00;0,1003
0;2,15;2,15;0;2025-11-21 04:45:00;0,1003
0;0,33;0,33;0;2025-11-21 05:00:00;0,09781
0;0,37;0,37;0;2025-11-21 05:15:00;0,10821
0;2,45;2,45;0;2025-11-21 05:30:00;0,10568
0,01;2,61;2,62;0;2025-11-21 05:45:00;0,1087
0,02;0,34;0,36;0;2025-11-21 06:00:00;0,10155
0,01;0,27;0,28;0;2025-11-21 06:15:00;0,10084
0,02;0,27;0,29;0;2025-11-21 06:30:00;0,10426707
0;1,97;1,97;0;2025-11-21 06:45:00;0,11073
0;2,59;2,59;0;2025-11-21 07:00:00;0,10496193
0;0,42;0,42;0;2025-11-21 07:15:00;0,11294
0;0,66;0,66;0;2025-11-21 07:30:00;0,11728
0;1,57;1,57;0;2025-11-21 07:45:00;0,13212
0;4,16;4,16;0;2025-11-21 08:00:00;0,11846
0;3,01;3,01;0;2025-11-21 08:15:00;0,155
0;2,57;2,57;0;2025-11-21 08:30:00;0,18653675
0;3,75;3,75;0;2025-11-21 08:45:00;0,20000325
0;3,66;3,68;0,02;2025-11-21 09:00:00;0,20001
0;2,43;2,47;0,04;2025-11-21 09:15:00;0,22339
0;5,55;5,59;0,04;2025-11-21 09:30:00;0,2
0;6,16;6,28;0,12;2025-11-21 09:45:00;0,16363814
0;2,88;3;0,12;2025-11-21 10:00:00;0,21999567
0;3,75;3,86;0,11;2025-11-21 10:15:00;0,19
0;3,3;3,52;0,21;2025-11-21 10:30:00;0,17012
0;2,09;2,26;0,18;2025-11-21 10:45:00;0,14303303
0;2,43;2,7;0,27;2025-11-21 11:00:00;0,18848
0;1,91;2,22;0,32;2025-11-21 11:15:00;0,185
0;2,35;2,8;0,45;2025-11-21 11:30:00;0,15001
0;3,52;4,08;0,56;2025-11-21 11:45:00;0,14303
0;2,67;3,01;0,34;2025-11-21 12:00:00;0,15226996
0;2,93;3,24;0,3;2025-11-21 12:15:00;0,14062909
0;2,78;3,09;0,31;2025-11-21 12:30:00;0,135
0;2,16;2,67;0,5;2025-11-21 12:45:00;0,12879596
0;2,46;3,1;0,64;2025-11-21 13:00:00;0,135
0;3,18;3,77;0,59;2025-11-21 13:15:00;0,13195
0;3,83;4,27;0,44;2025-11-21 13:30:00;0,13212
0;4,25;4,47;0,21;2025-11-21 13:45:00;0,13329
0;4,55;4,83;0,28;2025-11-21 14:00:00;0,12979261
0;3,59;3,83;0,24;2025-11-21 14:15:00;0,13478405
0;3,53;3,87;0,34;2025-11-21 14:30:00;0,14059232
0;3,14;3,26;0,13;2025-11-21 14:45:00;0,15483102
0;3,11;3,2;0,08;2025-11-21 15:00:00;0,12498507
0;3,06;3,11;0,05;2025-11-21 15:15:00;0,152942
0;3,59;3,62;0,03;2025-11-21 15:30:00;0,17830495
0;2,81;2,81;0,01;2025-11-21 15:45:00;0,18102665
0;3,62;3,62;0;2025-11-21 16:00:00;0,15387873
0;3,77;3,77;0;2025-11-21 16:15:00;0,16114
0,01;3,59;3,6;0;2025-11-21 16:30:00;0,16201127
0,01;3,72;3,73;0;2025-11-21 16:45:00;0,16297
0;3,8;3,8;0;2025-11-21 17:00:00;0,1569
0;3,04;3,04;0;2025-11-21 17:15:00;0,155
0;2,85;2,85;0;2025-11-21 17:30:00;0,1677
0;1,46;1,46;0;2025-11-21 17:45:00;0,155
0;0,64;0,64;0;2025-11-21 18:00:00;0,14599668
0,41;0,34;0,75;0;2025-11-21 18:15:00;0,155
0;0,5;0,5;0;2025-11-21 18:30:00;0,165
0;0,67;0,67;0;2025-11-21 18:45:00;0,177
0;0,71;0,71;0;2025-11-21 19:00:00;0,155
0,02;0,75;0,77;0;2025-11-21 19:15:00;0,15749158
0,02;0,83;0,85;0;2025-11-21 19:30:00;0,19
0;0,78;0,78;0;2025-11-21 19:45:00;0,18190842
0;0,82;0,82;0;2025-11-21 20:00:00;0,155
0;0,49;0,49;0;2025-11-21 20:15:00;0,16606
0;1,37;1,37;0;2025-11-21 20:30:00;0,1677
0;2,61;2,61;0;2025-11-21 20:45:00;0,15968
0,02;2,01;2,03;0;2025-11-21 21:00:00;0,15717806
0;0,31;0,31;0;2025-11-21 21:15:00;0,14399356
0,02;0,3;0,32;0;2025-11-21 21:30:00;0,12398
0;1,06;1,06;0;2025-11-21 21:45:00;0,11621
0,03;2,58;2,6;0;2025-11-21 22:00:00;0,1315
0,01;2,63;2,64;0;2025-11-21 22:15:00;0,11846
0;2,29;2,29;0;2025-11-21 22:30:00;0,11303
0;2,9;2,9;0;2025-11-21 22:45:00;0,10909
0;0,44;0,44;0;2025-11-21 23:00:00;0,11677
0;0,41;0,41;0;2025-11-21 23:15:00;0,11178
0;0,35;0,35;0;2025-11-21 23:30:00;0,11178
0;2,22;2,22;0;2025-11-21 23:45:00;0,112
0;2,62;2,62;0;2025-11-22 00:00:00;0,11195
0;2,65;2,65;0;2025-11-22 00:15:00;0,11178
0;2,05;2,05;0;2025-11-22 00:30:00;0,10968
0;2,72;2,72;0;2025-11-22 00:45:00;0,10781
0;1,99;1,99;0;2025-11-22 01:00:00;0,1249
0;0,29;0,29;0;2025-11-22 01:15:00;0,12033
0;0,32;0,32;0;2025-11-22 01:30:00;0,11933
0;1,55;1,55;0;2025-11-22 01:45:00;0,11544
0;2,54;2,54;0;2025-11-22 02:00:00;0,11482
0;2;2;0;2025-11-22 02:15:00;0,11332
0,01;2,61;2,62;0;2025-11-22 02:30:00;0,11056
0;2,7;2,7;0;2025-11-22 02:45:00;0,11187
0;2,39;2,39;0;2025-11-22 03:00:00;0,11187
0;2,64;2,64;0;2025-11-22 03:15:00;0,11123
0;2,79;2,8;0;2025-11-22 03:30:00;0,10993
0,01;0,34;0,35;0;2025-11-22 03:45:00;0,10837
0;0,28;0,28;0;2025-11-22 04:00:00;0,111
0,05;1,04;1,08;0;2025-11-22 04:15:00;0,11
0;2,54;2,55;0;2025-11-22 04:30:00;0,11
0,01;1,99;2;0;2025-11-22 04:45:00;0,111
0;2,65;2,65;0;2025-11-22 05:00:00;0,111
0;0,29;0,29;0;2025-11-22 05:15:00;0,111
0;0,29;0,29;0;2025-11-22 05:30:00;0,111
0;1,04;1,05;0;2025-11-22 05:45:00;0,10261
0,03;2,62;2,65;0;2025-11-22 06:00:00;0,1033
0;2,34;2,34;0;2025-11-22 06:15:00;0,1033
0;3,85;3,85;0;2025-11-22 06:30:00;0,10591
0;2,67;2,67;0;2025-11-22 06:45:00;0,11056
0;2,97;2,97;0;2025-11-22 07:00:00;0,11151
0,01;2,45;2,46;0;2025-11-22 07:15:00;0,11933
0,01;1,07;1,08;0;2025-11-22 07:30:00;0,11933
0,01;2,68;2,7;0,01;2025-11-22 07:45:00;0,12033
0;3,29;3,35;0,06;2025-11-22 08:00:00;0,11933
0;2,38;2,48;0,09;2025-11-22 08:15:00;0,12033
0;2,11;2,22;0,11;2025-11-22 08:30:00;0,12352
0;2,89;3,01;0,12;2025-11-22 08:45:00;0,12352
0;0,95;1,23;0,28;2025-11-22 09:00:00;0,12348
-0,57;0,16;1,1;1,51;2025-11-22 09:15:00;0,12306
0;0,93;3,33;2,4;2025-11-22 09:30:00;0,12033
-0,51;0,68;2,81;2,64;2025-11-22 09:45:00;0,11933
0,77;0;3,57;2,8;2025-11-22 10:00:00;0,12033
-0,18;-0,02;2,86;3,06;2025-11-22 10:15:00;0,12033
-0,39;-0,03;2,88;3,29;2025-11-22 10:30:00;0,11933
-1,05;0;2,49;3,55;2025-11-22 10:45:00;0,11041
0,28;0,01;3,94;3,65;2025-11-22 11:00:00;0,11799
0,06;0;3,7;3,64;2025-11-22 11:15:00;0,115
0,34;0;3,95;3,62;2025-11-22 11:30:00;0,10684
-0,3;0;3,21;3,51;2025-11-22 11:45:00;0,1
0,74;0,17;4,29;3,38;2025-11-22 12:00:00;0,10650722
0,6;1,49;5,36;3,28;2025-11-22 12:15:00;0,10249
0;1,25;4,39;3,14;2025-11-22 12:30:00;0,10562278
0;2,11;5,04;2,93;2025-11-22 12:45:00;0,10578
0;0,05;2,71;2,66;2025-11-22 13:00:00;0,10288
0;0,43;2,87;2,44;2025-11-22 13:15:00;0,0995
0;1,24;3,49;2,25;2025-11-22 13:30:00;0,09887
0;0,63;2,68;2,05;2025-11-22 13:45:00;0,09887
0;1,02;2,85;1,84;2025-11-22 14:00:00;0,1
0;1,32;2,98;1,65;2025-11-22 14:15:00;0,09887
0;2,67;4,14;1,47;2025-11-22 14:30:00;0,09942
0;2;2,74;0,74;2025-11-22 14:45:00;0,10191
0;4,02;4,15;0,13;2025-11-22 15:00:00;0,09843526
